date,dd,dd20,rv_high,pos_MA20_c0_full,pos_MA20_c0_half,pos_MA20_c2_full,pos_MA20_c2_half,pos_MA60_c0_full,pos_MA60_c0_half,pos_MA60_c2_full,pos_MA60_c2_half,pos_MOM_L20,pos_MOM_L60,pos_MOM_L120,pos_DDC15_sim,pos_COMBO
2021-08-09,-0.0634892620001617,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-10,-0.05843244908420231,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-11,-0.052642899711608626,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-12,-0.053712671288195346,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-13,-0.05308143209231897,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-16,-0.045740652443462815,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-17,-0.05862147680391416,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-18,-0.05279878644981828,0,0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2021-08-19,-0.05732269760598063,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-20,-0.061140399684564306,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-23,-0.043457329482748386,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-24,-0.04222095684127081,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-25,-0.035501343905275484,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-26,-0.03523366855935828,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-27,-0.03592788386438572,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-30,-0.04179154375420735,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-08-31,-0.03880006055896856,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-01,-0.03650050723368803,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-02,-0.03429509941220821,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-03,-0.02933633242275213,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-06,-0.023287377072840232,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-07,-0.015760297882369545,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-08,-0.011208859031521246,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-09,-0.010154904995767766,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-10,-0.014072183093244317,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-13,-0.004053976052478703,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-14,-0.011736270378445046,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-15,-0.009988638839192321,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-16,-0.00993397535558671,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-17,-0.012499562722232072,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-22,-0.004236042022682129,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-23,-0.005731874793233116,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-24,-0.018668804359446733,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-27,-0.03433980284025184,0,0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2021-09-28,-0.03327257318393573,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2021-09-29,-0.04841128773448711,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2021-09-30,-0.03744965390914423,0,0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2021-10-08,-0.023464938870661145,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2021-10-11,-0.02128074120173018,0,0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2021-10-12,-0.021911840845752817,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-13,-0.017514901485251477,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-14,-0.016668516449347415,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-15,-0.01732217780977463,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-18,-0.016313502930665358,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-19,-0.016767861537116735,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-20,-0.018951716205718783,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-21,-0.02401580452976193,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-22,-0.02869409002018586,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-25,-0.03017883367387053,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-26,-0.0338104598851422,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-27,-0.044861357114163725,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-28,-0.04859189204659786,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-10-29,-0.04709224972666526,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-11-01,-0.04010875278890702,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-11-02,-0.04821144121027876,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-11-03,-0.04036294507079852,0,0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-11-04,-0.03470642488246267,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2021-11-05,-0.03488751871891804,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-11-08,-0.031061568173364806,0,0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2021-11-09,-0.023403474002386515,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2021-11-10,-0.01822655545880547,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2021-11-11,-0.01339240464397462,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2021-11-12,-0.009373834413847981,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2021-11-15,-0.0002045838048156945,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2021-11-16,-0.0029262201040576308,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2021-11-17,0.0,0,0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-11-18,-0.009484524222264312,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2021-11-19,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2021-11-22,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2021-11-23,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-24,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-25,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-26,-0.003929019689024149,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-29,-0.010199199912097168,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-11-30,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-12-01,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-12-02,-0.006109784357156256,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-12-03,-0.005943875389398223,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-12-06,-0.019708357855319436,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-12-07,-0.017856848410213066,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-12-08,-0.017933431064110827,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-12-09,-0.00786368193635456,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-12-10,-0.004069937075142582,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-12-13,-0.004202702324655361,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-12-14,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-12-15,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-12-16,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-12-17,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-12-20,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-12-21,0.0,0,0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-12-22,0.0,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-12-23,-0.004321428720571063,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-12-24,-0.01665596946930903,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-12-27,-0.010999253407899312,0,0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-12-28,-0.007188679556390909,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2021-12-29,-0.009780032824325158,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-12-30,-0.005567718289446022,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2021-12-31,-0.0030453176413486327,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2022-01-04,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2022-01-05,-0.007595299599546301,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-01-06,0.0,0,0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-01-07,-0.006124114252971324,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-01-10,0.0,0,0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-01-11,-0.00032834717671836877,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-01-12,0.0,0,0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-01-13,-0.004581288946739814,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-01-14,-0.013276766486178593,0,0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2022-01-17,-0.0010455329581003925,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-01-18,-0.010130436286512556,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-01-19,-0.001315940503908375,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-01-20,-0.02444456075827406,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-01-21,-0.03330562547018778,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-01-24,-0.03948833447867606,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-01-25,-0.06909559238246576,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-01-26,-0.06016798488779729,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-01-27,-0.08052107930894181,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-01-28,-0.06767572446573888,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-02-07,-0.05420037450150861,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-02-08,-0.04562461930070516,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-02-09,-0.043826590753025085,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-10,-0.04632880385865179,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-11,-0.05357568428926296,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-14,-0.05194949801304838,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-15,-0.053403558343901536,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-16,-0.04337351402283085,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-17,-0.04109898307007753,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-18,-0.04013593062310861,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-21,-0.030183418568045406,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-22,-0.03366531286076424,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-23,-0.02781713003401476,0,0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-02-24,-0.038572980447769134,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2022-02-25,-0.03547857035157542,0,0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-02-28,-0.03939092262774935,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2022-03-01,-0.03525354656408841,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2022-03-02,-0.0333210546939503,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0
2022-03-03,-0.035097515327465634,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2022-03-04,-0.040897487975314784,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2022-03-07,-0.05161138737510418,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2022-03-08,-0.0654385403467832,0,0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-03-09,-0.07543188968689196,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-03-10,-0.0704823810817099,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-11,-0.06542333208354423,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-03-14,-0.07789391531204282,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-03-15,-0.10339364512353233,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-16,-0.09418822734312682,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-17,-0.08365248167306272,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-18,-0.0766194029650683,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-21,-0.06856969859710904,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-22,-0.06804050903032377,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-23,-0.07160974607134185,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-24,-0.07752194548154523,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-25,-0.07805952665611426,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0
2022-03-28,-0.08053362975619738,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-29,-0.0857022000227955,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.0
2022-03-30,-0.0779130014735605,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
2022-03-31,-0.07452910721447992,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-04-01,-0.07662221581749573,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-04-06,-0.07304029864748751,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-04-07,-0.0763650881270106,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-04-08,-0.0796758381185596,0,0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-11,-0.0867334401141443,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-12,-0.08261323356599148,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-13,-0.08468477033935495,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-14,-0.08257346585819758,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-15,-0.08767762755722719,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-18,-0.0847135310667616,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-19,-0.08287481666038787,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-20,-0.0826962989912916,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-21,-0.08740883666977406,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-22,-0.08798779221238495,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-04-25,-0.10720792101037835,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-04-26,-0.12296048794885361,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-04-27,-0.12132290038446447,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-04-28,-0.12769345754286565,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-04-29,-0.11698556315933184,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-05-05,-0.11340920473987637,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-05-06,-0.11352733883501787,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-05-09,-0.11012692142197034,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-05-10,-0.1076221585072088,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0
2022-05-11,-0.1072510256748408,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2022-05-12,-0.10334981102559393,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-05-13,-0.10249732338070328,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-05-16,-0.10309776417862115,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-05-17,-0.10353600596688617,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0
2022-05-18,-0.10180366760120285,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-05-19,-0.10079490368073474,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0
2022-05-20,-0.09849103806412918,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0
2022-05-23,-0.09568783891788468,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2022-05-24,-0.10496592834064944,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0
2022-05-25,-0.10102877873592819,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0
2022-05-26,-0.09983444366709038,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0
